ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,Sessions,TotalUsers,NewUsers,Pageviews
2024,36,2024-09-02,.Other,SEO,NON-MOBILE,11314,10662,1675,52066
2024,36,2024-09-02,.Other,Undefined,MOBILE,460,443,61,784
2024,36,2024-09-02,.Other,Undefined,NON-MOBILE,887,850,30,7051
2024,36,2024-09-02,.Property,Direct,MOBILE,40789,29953,19290,87365
2024,36,2024-09-02,.Property,Direct,NON-MOBILE,3652,2790,1774,15765
2024,36,2024-09-02,.Property,Other,MOBILE,15840,15353,14388,25742
2024,36,2024-09-02,.Property,Other,NON-MOBILE,6493,6237,5864,10580
2024,36,2024-09-02,.Property,Paid,MOBILE,4252,1869,19,11633
2024,36,2024-09-02,.Property,Paid,NON-MOBILE,1475,717,9,10311
2024,36,2024-09-02,.Property,SEO,MOBILE,2512,1328,353,8239
2024,36,2024-09-02,.Property,SEO,NON-MOBILE,1642,1175,668,9577
2024,36,2024-09-02,.Property,Undefined,MOBILE,300,182,102,590
2024,36,2024-09-02,.Property,Undefined,NON-MOBILE,53,30,9,376
2024,37,2024-09-09,./corporate/,Direct,MOBILE,52,51,47,192
2024,37,2024-09-09,./corporate/,Direct,NON-MOBILE,62,56,33,274
2024,37,2024-09-09,./corporate/,Other,MOBILE,6,5,0,37
2024,37,2024-09-09,./corporate/,Other,NON-MOBILE,1,1,0,4
2024,37,2024-09-09,./corporate/,Paid,MOBILE,3,3,1,24
2024,37,2024-09-09,./corporate/,Paid,NON-MOBILE,3,3,0,47
2024,37,2024-09-09,./corporate/,SEO,MOBILE,696,665,543,3068
2024,37,2024-09-09,./corporate/,SEO,NON-MOBILE,375,368,285,2152
2024,37,2024-09-09,./corporate/,Undefined,MOBILE,29,26,19,95
2024,37,2024-09-09,./corporate/,Undefined,NON-MOBILE,15,13,8,57
2024,37,2024-09-09,./housing/,Direct,MOBILE,9832,8518,3784,32050
2024,37,2024-09-09,./housing/,Direct,NON-MOBILE,5200,4826,1415,26794
2024,37,2024-09-09,./housing/,Other,MOBILE,786,735,428,3014
2024,37,2024-09-09,./housing/,Other,NON-MOBILE,991,917,421,5295
2024,37,2024-09-09,./housing/,Paid,MOBILE,7041,5869,45,26042
2024,37,2024-09-09,./housing/,Paid,NON-MOBILE,3754,3402,20,23080
2024,37,2024-09-09,./housing/,SEO,MOBILE,3932,3334,1004,16746
2024,37,2024-09-09,./housing/,SEO,NON-MOBILE,2797,2593,660,18732
2024,37,2024-09-09,./housing/,Undefined,MOBILE,735,630,135,2662
2024,37,2024-09-09,./housing/,Undefined,NON-MOBILE,554,518,77,3732
2024,37,2024-09-09,./members/,Direct,MOBILE,47787,40896,14112,182860
2024,37,2024-09-09,./members/,Direct,NON-MOBILE,43831,36822,6199,282468
2024,37,2024-09-09,./members/,Other,MOBILE,6132,4812,313,27457
2024,37,2024-09-09,./members/,Other,NON-MOBILE,10349,8053,252,68656
2024,37,2024-09-09,./members/,Paid,MOBILE,11646,9041,204,57220
2024,37,2024-09-09,./members/,Paid,NON-MOBILE,25646,21298,73,195374
2024,37,2024-09-09,./members/,SEO,MOBILE,6727,5320,367,32644
2024,37,2024-09-09,./members/,SEO,NON-MOBILE,17111,13706,287,129761
2024,37,2024-09-09,./members/,Undefined,MOBILE,2431,2041,430,10946
2024,37,2024-09-09,./members/,Undefined,NON-MOBILE,3642,3125,179,27683
2024,37,2024-09-09,.Home,Direct,MOBILE,56631,50444,29774,364067
2024,37,2024-09-09,.Home,Direct,NON-MOBILE,28513,25525,11652,257021
2024,37,2024-09-09,.Home,Other,MOBILE,5765,5010,1856,39167
2024,37,2024-09-09,.Home,Other,NON-MOBILE,4846,3920,561,48261
2024,37,2024-09-09,.Home,Paid,MOBILE,34933,31225,18521,229204
2024,37,2024-09-09,.Home,Paid,NON-MOBILE,29682,27030,12998,264091
2024,37,2024-09-09,.Home,SEO,MOBILE,11364,9620,3813,85022
2024,37,2024-09-09,.Home,SEO,NON-MOBILE,14597,12746,4695,141640
2024,37,2024-09-09,.Home,Undefined,MOBILE,3338,2975,1622,22602
2024,37,2024-09-09,.Home,Undefined,NON-MOBILE,2362,2117,827,22367
2024,37,2024-09-09,.LYP,Direct,MOBILE,2916,2642,1952,11382
2024,37,2024-09-09,.LYP,Direct,NON-MOBILE,920,835,395,6673
2024,37,2024-09-09,.LYP,Other,MOBILE,1707,1645,1233,2647
2024,37,2024-09-09,.LYP,Other,NON-MOBILE,298,282,156,2007
2024,37,2024-09-09,.LYP,Paid,MOBILE,29819,28207,22126,144669
2024,37,2024-09-09,.LYP,Paid,NON-MOBILE,21283,20415,12504,201972
2024,37,2024-09-09,.LYP,SEO,MOBILE,246,211,29,1180
2024,37,2024-09-09,.LYP,SEO,NON-MOBILE,284,258,23,3038
2024,37,2024-09-09,.LYP,Undefined,MOBILE,1084,1036,791,5303
2024,37,2024-09-09,.LYP,Undefined,NON-MOBILE,711,675,395,7638
2024,37,2024-09-09,.LYP Payment,Direct,MOBILE,318,267,63,588
2024,37,2024-09-09,.LYP Payment,Direct,NON-MOBILE,129,120,25,937
2024,37,2024-09-09,.LYP Payment,Other,MOBILE,21,19,9,21
2024,37,2024-09-09,.LYP Payment,Other,NON-MOBILE,8,6,0,32
2024,37,2024-09-09,.LYP Payment,Paid,MOBILE,316,261,33,747
2024,37,2024-09-09,.LYP Payment,Paid,NON-MOBILE,178,168,8,1177
2024,37,2024-09-09,.LYP Payment,SEO,MOBILE,87,63,0,329
2024,37,2024-09-09,.LYP Payment,SEO,NON-MOBILE,65,62,0,404
2024,37,2024-09-09,.LYP Payment,Undefined,MOBILE,27,24,1,99
2024,37,2024-09-09,.LYP Payment,Undefined,NON-MOBILE,15,14,1,170
2024,37,2024-09-09,.Other,Direct,MOBILE,16370,15477,4799,22762
2024,37,2024-09-09,.Other,Direct,NON-MOBILE,15787,14894,1676,27571
2024,37,2024-09-09,.Other,Other,MOBILE,4872,4511,1794,12970
2024,37,2024-09-09,.Other,Other,NON-MOBILE,7754,6766,796,250999
2024,37,2024-09-09,.Other,Paid,MOBILE,8043,7577,751,14545
2024,37,2024-09-09,.Other,Paid,NON-MOBILE,18192,17106,529,27226
2024,37,2024-09-09,.Other,SEO,MOBILE,5813,5317,1951,21046
2024,37,2024-09-09,.Other,SEO,NON-MOBILE,11524,10785,1562,55509
2024,37,2024-09-09,.Other,Undefined,MOBILE,1343,1266,303,2524
2024,37,2024-09-09,.Other,Undefined,NON-MOBILE,1957,1842,143,13492
2024,37,2024-09-09,.Property,Direct,MOBILE,40978,29812,19309,79907
2024,37,2024-09-09,.Property,Direct,NON-MOBILE,3857,2930,1810,15240
2024,37,2024-09-09,.Property,Other,MOBILE,14542,13994,13131,18366
2024,37,2024-09-09,.Property,Other,NON-MOBILE,3337,3040,2648,6757
2024,37,2024-09-09,.Property,Paid,MOBILE,4319,1912,30,12466
2024,37,2024-09-09,.Property,Paid,NON-MOBILE,1372,672,7,10129
2024,37,2024-09-09,.Property,SEO,MOBILE,2605,1460,488,9513
2024,37,2024-09-09,.Property,SEO,NON-MOBILE,1769,1287,705,9221
2024,37,2024-09-09,.Property,Undefined,MOBILE,1271,783,474,2773
2024,37,2024-09-09,.Property,Undefined,NON-MOBILE,136,81,23,737
2024,38,2024-09-16,./corporate/,Direct,MOBILE,74,64,53,810
2024,38,2024-09-16,./corporate/,Direct,NON-MOBILE,51,41,21,278
2024,38,2024-09-16,./corporate/,Other,NON-MOBILE,4,4,3,73
2024,38,2024-09-16,./corporate/,Paid,MOBILE,4,4,0,9
2024,38,2024-09-16,./corporate/,Paid,NON-MOBILE,3,3,0,79
2024,38,2024-09-16,./corporate/,SEO,MOBILE,637,600,452,2890
2024,38,2024-09-16,./corporate/,SEO,NON-MOBILE,296,290,226,1945
2024,38,2024-09-16,./corporate/,Undefined,MOBILE,22,21,17,119
2024,38,2024-09-16,./corporate/,Undefined,NON-MOBILE,16,12,7,136
2024,38,2024-09-16,./housing/,Direct,MOBILE,9882,8589,3824,32042
2024,38,2024-09-16,./housing/,Direct,NON-MOBILE,4324,4051,1381,24938
2024,38,2024-09-16,./housing/,Other,MOBILE,867,811,451,2896
2024,38,2024-09-16,./housing/,Other,NON-MOBILE,1046,981,492,6140
2024,38,2024-09-16,./housing/,Paid,MOBILE,7486,6277,41,27032
2024,38,2024-09-16,./housing/,Paid,NON-MOBILE,3930,3522,19,25567
2024,38,2024-09-16,./housing/,SEO,MOBILE,3770,3240,833,16222
2024,38,2024-09-16,./housing/,SEO,NON-MOBILE,2666,2497,607,19446
2024,38,2024-09-16,./housing/,Undefined,MOBILE,822,700,159,3031
2024,38,2024-09-16,./housing/,Undefined,NON-MOBILE,480,456,60,3283
2024,38,2024-09-16,./members/,Direct,MOBILE,48693,41780,14344,186075
2024,38,2024-09-16,./members/,Direct,NON-MOBILE,44708,37323,6556,284262
2024,38,2024-09-16,./members/,Other,MOBILE,6369,5022,329,28216
2024,38,2024-09-16,./members/,Other,NON-MOBILE,10484,7971,467,75091
2024,38,2024-09-16,./members/,Paid,MOBILE,12298,9476,230,64621
2024,38,2024-09-16,./members/,Paid,NON-MOBILE,25691,21205,75,194753
2024,38,2024-09-16,./members/,SEO,MOBILE,7112,5605,331,34590
2024,38,2024-09-16,./members/,SEO,NON-MOBILE,17292,13933,345,133110
2024,38,2024-09-16,./members/,Undefined,MOBILE,2504,2122,466,11336
2024,38,2024-09-16,./members/,Undefined,NON-MOBILE,3898,3353,196,29370
2024,38,2024-09-16,.Home,Direct,MOBILE,57035,50899,30310,363714
2024,38,2024-09-16,.Home,Direct,NON-MOBILE,28714,25604,11688,253746
2024,38,2024-09-16,.Home,Other,MOBILE,5728,4830,1685,39265
2024,38,2024-09-16,.Home,Other,NON-MOBILE,4815,3908,660,48268
2024,38,2024-09-16,.Home,Paid,MOBILE,32454,28996,16642,214321
2024,38,2024-09-16,.Home,Paid,NON-MOBILE,25985,23679,10834,231031
2024,38,2024-09-16,.Home,SEO,MOBILE,11647,9718,3733,88056
2024,38,2024-09-16,.Home,SEO,NON-MOBILE,14632,12772,4679,145729
2024,38,2024-09-16,.Home,Undefined,MOBILE,3407,2936,1545,23098
2024,38,2024-09-16,.Home,Undefined,NON-MOBILE,2589,2304,887,24468
2024,38,2024-09-16,.LYP,Direct,MOBILE,2835,2562,1922,11655
2024,38,2024-09-16,.LYP,Direct,NON-MOBILE,908,833,379,6977
2024,38,2024-09-16,.LYP,Other,MOBILE,1498,1423,1032,3971
2024,38,2024-09-16,.LYP,Other,NON-MOBILE,437,413,247,3341
2024,38,2024-09-16,.LYP,Paid,MOBILE,30420,28760,22366,160458
2024,38,2024-09-16,.LYP,Paid,NON-MOBILE,24241,23107,14135,242080
2024,38,2024-09-16,.LYP,SEO,MOBILE,244,208,21,895
2024,38,2024-09-16,.LYP,SEO,NON-MOBILE,289,262,26,2888
2024,38,2024-09-16,.LYP,Undefined,MOBILE,1111,1047,771,5475
2024,38,2024-09-16,.LYP,Undefined,NON-MOBILE,798,756,416,8048
2024,38,2024-09-16,.LYP Payment,Direct,MOBILE,307,254,68,593
2024,38,2024-09-16,.LYP Payment,Direct,NON-MOBILE,103,99,24,1103
2024,38,2024-09-16,.LYP Payment,Other,MOBILE,33,28,8,82
2024,38,2024-09-16,.LYP Payment,Other,NON-MOBILE,24,19,1,99
2024,38,2024-09-16,.LYP Payment,Paid,MOBILE,307,266,35,635
2024,38,2024-09-16,.LYP Payment,Paid,NON-MOBILE,140,135,9,1060
2024,38,2024-09-16,.LYP Payment,SEO,MOBILE,55,42,1,123
2024,38,2024-09-16,.LYP Payment,SEO,NON-MOBILE,69,62,1,699
2024,38,2024-09-16,.LYP Payment,Undefined,MOBILE,17,16,3,58
2024,38,2024-09-16,.LYP Payment,Undefined,NON-MOBILE,13,13,1,77
2024,38,2024-09-16,.Other,Direct,MOBILE,15930,15090,4605,23148
2024,38,2024-09-16,.Other,Direct,NON-MOBILE,15334,14449,1500,25237
2024,38,2024-09-16,.Other,Other,MOBILE,1974,1812,614,4213
2024,38,2024-09-16,.Other,Other,NON-MOBILE,6095,5113,354,216975
2024,38,2024-09-16,.Other,Paid,MOBILE,8210,7742,703,14434
2024,38,2024-09-16,.Other,Paid,NON-MOBILE,18234,17145,466,29569
2024,38,2024-09-16,.Other,SEO,MOBILE,5859,5414,1900,21592
2024,38,2024-09-16,.Other,SEO,NON-MOBILE,11517,10705,1524,61074
2024,38,2024-09-16,.Other,Undefined,MOBILE,1239,1165,246,2194
2024,38,2024-09-16,.Other,Undefined,NON-MOBILE,2105,1946,115,14810
2024,38,2024-09-16,.Property,Direct,MOBILE,39245,28663,18171,78285
2024,38,2024-09-16,.Property,Direct,NON-MOBILE,4686,3210,1820,15418
2024,38,2024-09-16,.Property,Other,MOBILE,15498,14972,14030,19298
2024,38,2024-09-16,.Property,Other,NON-MOBILE,3369,3101,2748,5938
2024,38,2024-09-16,.Property,Paid,MOBILE,4403,2146,138,13782
2024,38,2024-09-16,.Property,Paid,NON-MOBILE,1564,846,66,10992
2024,38,2024-09-16,.Property,SEO,MOBILE,2666,1497,455,9142
2024,38,2024-09-16,.Property,SEO,NON-MOBILE,1527,1128,629,7294
2024,38,2024-09-16,.Property,Undefined,MOBILE,1177,807,541,2222
2024,38,2024-09-16,.Property,Undefined,NON-MOBILE,167,103,27,1017
2024,39,2024-09-23,./corporate/,Direct,MOBILE,49,48,43,230
2024,39,2024-09-23,./corporate/,Direct,NON-MOBILE,65,54,30,392
2024,39,2024-09-23,./corporate/,Other,MOBILE,2,2,2,2
2024,39,2024-09-23,./corporate/,Other,NON-MOBILE,6,6,4,214
2024,39,2024-09-23,./corporate/,Paid,MOBILE,2,2,0,8
2024,39,2024-09-23,./corporate/,Paid,NON-MOBILE,12,8,0,188
2024,39,2024-09-23,./corporate/,SEO,MOBILE,528,500,398,2480
2024,39,2024-09-23,./corporate/,SEO,NON-MOBILE,249,240,181,1809
2024,39,2024-09-23,./corporate/,Undefined,MOBILE,32,31,25,128
2024,39,2024-09-23,./corporate/,Undefined,NON-MOBILE,14,14,8,46
2024,39,2024-09-23,./housing/,Direct,MOBILE,10208,8942,4196,33474
2024,39,2024-09-23,./housing/,Direct,NON-MOBILE,4212,3914,1424,23749
2024,39,2024-09-23,./housing/,Other,MOBILE,1668,1623,1291,4149
2024,39,2024-09-23,./housing/,Other,NON-MOBILE,1026,979,547,5426
2024,39,2024-09-23,./housing/,Paid,MOBILE,7253,6030,37,26082
2024,39,2024-09-23,./housing/,Paid,NON-MOBILE,3950,3591,26,23775
2024,39,2024-09-23,./housing/,SEO,MOBILE,3597,3031,768,15097
2024,39,2024-09-23,./housing/,SEO,NON-MOBILE,2694,2436,553,18283
2024,39,2024-09-23,./housing/,Undefined,MOBILE,1172,1010,269,4177
2024,39,2024-09-23,./housing/,Undefined,NON-MOBILE,721,665,105,4546
2024,39,2024-09-23,./members/,Direct,MOBILE,45511,38969,13219,171937
2024,39,2024-09-23,./members/,Direct,NON-MOBILE,42516,35329,6045,275685
2024,39,2024-09-23,./members/,Other,MOBILE,6344,5031,370,28593
2024,39,2024-09-23,./members/,Other,NON-MOBILE,9698,7484,226,62268
2024,39,2024-09-23,./members/,Paid,MOBILE,11293,8705,173,58360
2024,39,2024-09-23,./members/,Paid,NON-MOBILE,25244,20721,63,193542
2024,39,2024-09-23,./members/,SEO,MOBILE,6832,5473,361,32739
2024,39,2024-09-23,./members/,SEO,NON-MOBILE,16245,13212,342,123150
2024,39,2024-09-23,./members/,Undefined,MOBILE,3869,3244,740,16864
2024,39,2024-09-23,./members/,Undefined,NON-MOBILE,6315,5284,380,44372
2024,39,2024-09-23,.Home,Direct,MOBILE,55682,48597,29286,354124
2024,39,2024-09-23,.Home,Direct,NON-MOBILE,27291,24239,11156,239023
2024,39,2024-09-23,.Home,Other,MOBILE,5291,4473,1294,37799
2024,39,2024-09-23,.Home,Other,NON-MOBILE,4396,3528,500,43348
2024,39,2024-09-23,.Home,Paid,MOBILE,31734,28291,16457,208849
2024,39,2024-09-23,.Home,Paid,NON-MOBILE,25130,22837,10598,218139
2024,39,2024-09-23,.Home,SEO,MOBILE,11412,9521,3720,86566
2024,39,2024-09-23,.Home,SEO,NON-MOBILE,14437,12723,4750,145949
2024,39,2024-09-23,.Home,Undefined,MOBILE,5331,4687,2580,34797
2024,39,2024-09-23,.Home,Undefined,NON-MOBILE,3987,3535,1419,36967
2024,39,2024-09-23,.LYP,Direct,MOBILE,2976,2736,2093,11984
2024,39,2024-09-23,.LYP,Direct,NON-MOBILE,974,886,463,6731
2024,39,2024-09-23,.LYP,Other,MOBILE,1504,1461,1097,2566
2024,39,2024-09-23,.LYP,Other,NON-MOBILE,334,312,169,2424
2024,39,2024-09-23,.LYP,Paid,MOBILE,28979,27314,21072,150686
2024,39,2024-09-23,.LYP,Paid,NON-MOBILE,22919,21951,13600,226296
2024,39,2024-09-23,.LYP,SEO,MOBILE,320,259,30,1666
2024,39,2024-09-23,.LYP,SEO,NON-MOBILE,347,307,22,3562
2024,39,2024-09-23,.LYP,Undefined,MOBILE,1768,1641,1231,8568
2024,39,2024-09-23,.LYP,Undefined,NON-MOBILE,1415,1351,795,12957
2024,39,2024-09-23,.LYP Payment,Direct,MOBILE,306,267,106,712
2024,39,2024-09-23,.LYP Payment,Direct,NON-MOBILE,111,103,20,655
2024,39,2024-09-23,.LYP Payment,Other,MOBILE,43,35,12,231
2024,39,2024-09-23,.LYP Payment,Other,NON-MOBILE,55,45,18,320
2024,39,2024-09-23,.LYP Payment,Paid,MOBILE,285,255,43,844
2024,39,2024-09-23,.LYP Payment,Paid,NON-MOBILE,148,143,8,1028
2024,39,2024-09-23,.LYP Payment,SEO,MOBILE,63,49,1,181
2024,39,2024-09-23,.LYP Payment,SEO,NON-MOBILE,48,47,2,385
2024,39,2024-09-23,.LYP Payment,Undefined,MOBILE,33,31,9,75
2024,39,2024-09-23,.LYP Payment,Undefined,NON-MOBILE,31,29,3,229
2024,39,2024-09-23,.Other,Direct,MOBILE,15625,14751,4710,20594
2024,39,2024-09-23,.Other,Direct,NON-MOBILE,14766,13937,1480,28127
2024,39,2024-09-23,.Other,Other,MOBILE,7165,6707,2860,16228
2024,39,2024-09-23,.Other,Other,NON-MOBILE,7591,6829,1032,214039
2024,39,2024-09-23,.Other,Paid,MOBILE,7780,7307,642,13700
2024,39,2024-09-23,.Other,Paid,NON-MOBILE,18057,16890,531,29029
2024,39,2024-09-23,.Other,SEO,MOBILE,5682,5245,1852,20861
2024,39,2024-09-23,.Other,SEO,NON-MOBILE,11345,10585,1507,54460
2024,39,2024-09-23,.Other,Undefined,MOBILE,2191,2059,542,4406
2024,39,2024-09-23,.Other,Undefined,NON-MOBILE,3319,3080,255,18048
2024,39,2024-09-23,.Property,Direct,MOBILE,40121,29613,19131,76328
2024,39,2024-09-23,.Property,Direct,NON-MOBILE,3908,3040,2046,13400
2024,39,2024-09-23,.Property,Other,MOBILE,15129,14547,13719,19040
2024,39,2024-09-23,.Property,Other,NON-MOBILE,3184,2959,2657,5464
2024,39,2024-09-23,.Property,Paid,MOBILE,4523,2122,74,13676
2024,39,2024-09-23,.Property,Paid,NON-MOBILE,1462,768,43,10621
2024,39,2024-09-23,.Property,SEO,MOBILE,2311,1329,416,7975
2024,39,2024-09-23,.Property,SEO,NON-MOBILE,1445,1023,517,7552
2024,39,2024-09-23,.Property,Undefined,MOBILE,2019,1340,891,3594
2024,39,2024-09-23,.Property,Undefined,NON-MOBILE,830,460,105,2434
2024,40,2024-09-30,./corporate/,Direct,MOBILE,94,88,74,545
2024,40,2024-09-30,./corporate/,Direct,NON-MOBILE,55,49,28,325
2024,40,2024-09-30,./corporate/,Other,MOBILE,5,5,3,25
2024,40,2024-09-30,./corporate/,Other,NON-MOBILE,5,5,4,149
2024,40,2024-09-30,./corporate/,Paid,MOBILE,720,686,559,3803
2024,40,2024-09-30,./corporate/,Paid,NON-MOBILE,417,404,332,2953
2024,40,2024-09-30,./corporate/,SEO,MOBILE,530,496,379,2583
2024,40,2024-09-30,./corporate/,SEO,NON-MOBILE,243,236,179,1605
2024,40,2024-09-30,./corporate/,Undefined,MOBILE,57,55,44,365
2024,40,2024-09-30,./corporate/,Undefined,NON-MOBILE,44,43,25,378
2024,40,2024-09-30,./housing/,Direct,MOBILE,11420,10024,5430,32530
2024,40,2024-09-30,./housing/,Direct,NON-MOBILE,7939,7649,5326,26385
2024,40,2024-09-30,./housing/,Other,MOBILE,922,875,557,2877
2024,40,2024-09-30,./housing/,Other,NON-MOBILE,878,806,317,5802
2024,40,2024-09-30,./housing/,Paid,MOBILE,7479,6287,375,28879
2024,40,2024-09-30,./housing/,Paid,NON-MOBILE,3964,3591,202,24352
2024,40,2024-09-30,./housing/,SEO,MOBILE,3355,2862,656,14690
2024,40,2024-09-30,./housing/,SEO,NON-MOBILE,2495,2292,510,16269
2024,40,2024-09-30,./housing/,Undefined,MOBILE,930,830,234,3352
2024,40,2024-09-30,./housing/,Undefined,NON-MOBILE,624,595,223,3697
2024,40,2024-09-30,./members/,Direct,MOBILE,46085,39507,13061,173621
2024,40,2024-09-30,./members/,Direct,NON-MOBILE,42631,35543,6023,276449
2024,40,2024-09-30,./members/,Other,MOBILE,5924,4662,176,26949
2024,40,2024-09-30,./members/,Other,NON-MOBILE,10018,7647,86,63126
2024,40,2024-09-30,./members/,Paid,MOBILE,11509,8905,209,61486
2024,40,2024-09-30,./members/,Paid,NON-MOBILE,25594,21066,73,192538
2024,40,2024-09-30,./members/,SEO,MOBILE,7533,5896,394,34964
2024,40,2024-09-30,./members/,SEO,NON-MOBILE,17506,14244,474,135921
2024,40,2024-09-30,./members/,Undefined,MOBILE,2734,2330,502,10900
2024,40,2024-09-30,./members/,Undefined,NON-MOBILE,4344,3685,240,33113
2024,40,2024-09-30,.Home,Direct,MOBILE,56008,49823,29242,362355
2024,40,2024-09-30,.Home,Direct,NON-MOBILE,27491,24676,11343,243270
2024,40,2024-09-30,.Home,Other,MOBILE,5764,4840,1249,43075
2024,40,2024-09-30,.Home,Other,NON-MOBILE,4647,3698,506,44049
2024,40,2024-09-30,.Home,Paid,MOBILE,33609,29944,17711,217742
2024,40,2024-09-30,.Home,Paid,NON-MOBILE,24900,22664,10530,215821
2024,40,2024-09-30,.Home,SEO,MOBILE,11968,9903,3775,87855
2024,40,2024-09-30,.Home,SEO,NON-MOBILE,15746,13873,5251,156784
2024,40,2024-09-30,.Home,Undefined,MOBILE,4066,3598,1950,26520
2024,40,2024-09-30,.Home,Undefined,NON-MOBILE,2720,2424,1017,24678
2024,40,2024-09-30,.LYP,Direct,MOBILE,2677,2462,1847,11304
2024,40,2024-09-30,.LYP,Direct,NON-MOBILE,887,803,417,6939
2024,40,2024-09-30,.LYP,Other,MOBILE,1495,1475,1123,2409
2024,40,2024-09-30,.LYP,Other,NON-MOBILE,180,155,51,1643
2024,40,2024-09-30,.LYP,Paid,MOBILE,31096,29326,23185,149089
2024,40,2024-09-30,.LYP,Paid,NON-MOBILE,23761,22724,14237,234153
2024,40,2024-09-30,.LYP,SEO,MOBILE,288,257,25,1212
2024,40,2024-09-30,.LYP,SEO,NON-MOBILE,291,271,29,2710
2024,40,2024-09-30,.LYP,Undefined,MOBILE,1375,1289,998,6291
2024,40,2024-09-30,.LYP,Undefined,NON-MOBILE,862,821,483,8500
2024,40,2024-09-30,.LYP Payment,Direct,MOBILE,330,292,104,644
2024,40,2024-09-30,.LYP Payment,Direct,NON-MOBILE,96,88,19,424
2024,40,2024-09-30,.LYP Payment,Other,MOBILE,163,137,57,740
2024,40,2024-09-30,.LYP Payment,Other,NON-MOBILE,98,89,36,708
2024,40,2024-09-30,.LYP Payment,Paid,MOBILE,326,286,42,746
2024,40,2024-09-30,.LYP Payment,Paid,NON-MOBILE,153,145,7,1599
2024,40,2024-09-30,.LYP Payment,SEO,MOBILE,65,50,1,200
2024,40,2024-09-30,.LYP Payment,SEO,NON-MOBILE,56,52,0,471
2024,40,2024-09-30,.LYP Payment,Undefined,MOBILE,30,25,9,42
2024,40,2024-09-30,.LYP Payment,Undefined,NON-MOBILE,13,12,2,87
2024,40,2024-09-30,.Other,Direct,MOBILE,18660,17655,7204,25755
2024,40,2024-09-30,.Other,Direct,NON-MOBILE,16842,15968,3494,29172
2024,40,2024-09-30,.Other,Other,MOBILE,2514,2365,935,5180
2024,40,2024-09-30,.Other,Other,NON-MOBILE,6053,5252,553,199327
2024,40,2024-09-30,.Other,Paid,MOBILE,8098,7639,701,14077
2024,40,2024-09-30,.Other,Paid,NON-MOBILE,18507,17384,616,31783
2024,40,2024-09-30,.Other,SEO,MOBILE,6119,5656,1987,21902
2024,40,2024-09-30,.Other,SEO,NON-MOBILE,11046,10344,1496,47472
2024,40,2024-09-30,.Other,Undefined,MOBILE,1549,1463,383,2785
2024,40,2024-09-30,.Other,Undefined,NON-MOBILE,2250,2108,212,9894
2024,40,2024-09-30,.Property,Direct,MOBILE,40763,30233,19717,78580
2024,40,2024-09-30,.Property,Direct,NON-MOBILE,4277,3448,2431,13630
2024,40,2024-09-30,.Property,Other,MOBILE,15690,15118,14242,19322
2024,40,2024-09-30,.Property,Other,NON-MOBILE,2595,2321,2009,5134
2024,40,2024-09-30,.Property,Paid,MOBILE,4637,2186,151,14538
2024,40,2024-09-30,.Property,Paid,NON-MOBILE,1423,735,47,9802
2024,40,2024-09-30,.Property,SEO,MOBILE,2343,1256,344,7910
2024,40,2024-09-30,.Property,SEO,NON-MOBILE,1583,1134,643,7669
2024,40,2024-09-30,.Property,Undefined,MOBILE,1474,971,617,2821
2024,40,2024-09-30,.Property,Undefined,NON-MOBILE,187,119,42,1302
2024,41,2024-10-07,./corporate/,Direct,MOBILE,126,121,112,714
2024,41,2024-10-07,./corporate/,Direct,NON-MOBILE,74,72,50,425
2024,41,2024-10-07,./corporate/,Other,MOBILE,1,1,1,4
2024,41,2024-10-07,./corporate/,Other,NON-MOBILE,12,9,2,386
2024,41,2024-10-07,./corporate/,Paid,MOBILE,2035,1948,1612,9786
2024,41,2024-10-07,./corporate/,Paid,NON-MOBILE,1041,1014,817,6412
2024,41,2024-10-07,./corporate/,SEO,MOBILE,521,490,385,2603
2024,41,2024-10-07,./corporate/,SEO,NON-MOBILE,247,245,189,1311
2024,41,2024-10-07,./corporate/,Undefined,MOBILE,38,37,24,205
2024,41,2024-10-07,./corporate/,Undefined,NON-MOBILE,21,21,16,126
2024,41,2024-10-07,./housing/,Direct,MOBILE,9914,8745,4108,32581
2024,41,2024-10-07,./housing/,Direct,NON-MOBILE,4302,4034,1516,23371
2024,41,2024-10-07,./housing/,Other,MOBILE,891,794,434,2929
2024,41,2024-10-07,./housing/,Other,NON-MOBILE,965,910,422,6152
2024,41,2024-10-07,./housing/,Paid,MOBILE,8507,7274,1215,32218
2024,41,2024-10-07,./housing/,Paid,NON-MOBILE,4667,4296,600,28339
2024,41,2024-10-07,./housing/,SEO,MOBILE,3686,3077,756,14928
2024,41,2024-10-07,./housing/,SEO,NON-MOBILE,2787,2571,611,18172
2024,41,2024-10-07,./housing/,Undefined,MOBILE,434,390,102,1708
2024,41,2024-10-07,./housing/,Undefined,NON-MOBILE,270,257,46,1889
2024,41,2024-10-07,./members/,Direct,MOBILE,44494,38216,12782,166289
2024,41,2024-10-07,./members/,Direct,NON-MOBILE,41036,34327,5867,266169
2024,41,2024-10-07,./members/,Other,MOBILE,5620,4430,330,22381
2024,41,2024-10-07,./members/,Other,NON-MOBILE,9452,7282,245,58993
2024,41,2024-10-07,./members/,Paid,MOBILE,10820,8372,176,53565
2024,41,2024-10-07,./members/,Paid,NON-MOBILE,24818,20594,90,186456
