Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value,Channel_Group,Campaign_Group,Week,Year
2023-08-24,google,cpc,Furnished Monthly Rentals,mobile,2359,1764,1045,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Monthly Rentals,desktop,1481,1081,382,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,travelnursehousing.com,referral,(referral),desktop,913,622,160,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,travelnursehousing.com,referral,(referral),mobile,750,456,192,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,Furnished Apartments,mobile,710,564,356,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Apartments,desktop,251,190,105,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Finder,tablet,246,183,58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Monthly Rentals,tablet,129,108,66,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Chicago,mobile,66,51,41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - San Diego,mobile,62,44,32,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - San Diego,desktop,42,31,16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - San Francisco,mobile,40,32,23,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Seattle,mobile,39,28,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Nashville,mobile,38,28,16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Chicago,desktop,36,23,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Apartments,tablet,36,29,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Washington DC,mobile,35,32,26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tucson,desktop,32,20,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Houston,mobile,31,26,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Atlanta,mobile,27,19,14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Orlando,mobile,27,21,15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Seattle,desktop,26,17,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Austin,mobile,25,14,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Albuquerque,mobile,24,20,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Atlanta,desktop,24,19,12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Boston,desktop,24,19,13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Boston,mobile,23,22,16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Boston,desktop,23,19,12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Nashville,desktop,21,15,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Orlando,mobile,21,12,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,travelnursehousing.com,referral,(referral),tablet,21,19,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,City - Albuquerque,desktop,19,16,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tucson,mobile,19,16,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Austin,desktop,17,9,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Charleston,desktop,16,10,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Houston,desktop,16,9,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Los Angeles,desktop,16,12,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Los Angeles,mobile,15,12,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Austin,desktop,14,7,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Dallas,mobile,14,7,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Orlando,desktop,14,10,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - San Francisco,desktop,14,14,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Dallas,desktop,13,8,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Miami - CPC,mobile,13,13,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Phoenix,mobile,13,9,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Miami - CPC,mobile,12,11,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tampa Bay,mobile,12,8,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Los Angeles,desktop,11,10,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Orlando,desktop,11,8,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Dallas,mobile,10,7,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tampa Bay,mobile,10,4,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Boston,mobile,9,8,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Miami - CPC,desktop,9,8,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Washington DC,desktop,9,7,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Phoenix,desktop,8,6,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Salt Lake City,mobile,8,8,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Charleston,mobile,7,6,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Phoenix,desktop,7,6,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Charleston,mobile,6,5,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Dallas,desktop,6,5,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Phoenix,mobile,6,6,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Salt Lake City,desktop,6,6,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tampa Bay,desktop,6,6,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Austin,mobile,5,4,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Salt Lake City,desktop,5,4,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Charleston,desktop,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Miami - CPC,desktop,4,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Salt Lake City,mobile,4,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - San Diego,tablet,4,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tampa Bay,desktop,4,4,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Chicago,tablet,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Los Angeles,mobile,3,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Boston,tablet,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Charleston,tablet,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Nashville,tablet,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Phoenix,tablet,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tucson,tablet,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Washington DC,tablet,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Finder,mobile,9708,6235,2444,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Finder,desktop,7650,5156,1385,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Monthly Rentals,mobile,2315,1731,1074,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Monthly Rentals,desktop,1406,1010,382,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,travelnursehousing.com,referral,(referral),desktop,816,538,126,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,travelnursehousing.com,referral,(referral),mobile,725,475,181,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,Furnished Apartments,mobile,637,508,332,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Apartments,desktop,265,204,112,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Finder,tablet,209,150,52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Monthly Rentals,tablet,109,94,59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Chicago,mobile,67,47,37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Diego,mobile,59,42,24,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Seattle,mobile,41,34,23,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Nashville,mobile,39,30,21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Washington DC,mobile,37,28,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Diego,desktop,36,27,12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Seattle,desktop,35,22,13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Houston,mobile,34,27,25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Boston,desktop,32,22,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tucson,mobile,32,24,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Boston,desktop,31,19,12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Chicago,desktop,31,22,15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Apartments,tablet,30,27,19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Francisco,mobile,29,23,19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Atlanta,mobile,27,20,15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Los Angeles,desktop,26,15,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Atlanta,desktop,24,16,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Orlando,mobile,24,14,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Albuquerque,mobile,22,19,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Boston,mobile,22,16,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Orlando,mobile,22,20,14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tucson,desktop,22,18,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,mobile,16,11,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Houston,desktop,16,14,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Phoenix,mobile,16,13,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Salt Lake City,mobile,16,9,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,desktop,15,12,7,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Boston,mobile,15,13,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Miami - CPC,mobile,15,14,13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Nashville,desktop,15,11,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Orlando,desktop,15,8,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,travelnursehousing.com,referral,(referral),tablet,15,13,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,City - Charleston,mobile,14,10,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tampa Bay,mobile,14,11,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Albuquerque,desktop,12,10,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Miami - CPC,mobile,12,11,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Francisco,desktop,12,11,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Los Angeles,mobile,11,10,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Dallas,desktop,10,7,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Washington DC,desktop,10,7,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Dallas,mobile,9,9,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Miami - CPC,desktop,9,7,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Orlando,desktop,9,6,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Dallas,mobile,8,7,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Charleston,mobile,7,6,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Dallas,desktop,7,6,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Los Angeles,desktop,7,6,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Miami - CPC,desktop,7,6,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Phoenix,desktop,7,6,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Phoenix,desktop,7,4,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,desktop,5,5,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Charleston,desktop,5,5,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tampa Bay,desktop,5,4,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Atlanta,tablet,4,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,mobile,4,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Charleston,desktop,4,4,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Salt Lake City,desktop,4,4,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Chicago,tablet,3,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Los Angeles,mobile,3,3,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Salt Lake City,mobile,3,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tampa Bay,desktop,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tampa Bay,mobile,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Phoenix,mobile,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Seattle,tablet,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tucson,tablet,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,tablet,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
